#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
            0.00012       0.99999999787    6.7554867132e-10   6.52194739257e-10   1.19411595871e-13    1.4715539256e-16       310.725043189       76.2130243833     0.0860338263971   0.000449014493026
           0.000125      0.999999997431   8.19977803789e-10   7.92518854266e-10   1.45054191753e-13   1.78606488296e-16       311.369049012        75.867787852     0.0914932197278   0.000549494539368
            0.00013      0.999999996991   9.64406936259e-10   9.32842969275e-10   1.70696787636e-13   2.10057584032e-16       312.013054836       75.5225513206     0.0969526130585    0.00052195112965
           0.000135      0.999999996552   1.10883606873e-09   1.07316708428e-09   1.96339383518e-13   2.41508679768e-16       312.657060659       75.1773147893      0.102412006389   0.000466545149284
            0.00014      0.999999996112    1.2532652012e-09   1.21349119929e-09     2.219819794e-13   2.72959775505e-16       313.301066482        74.832078258       0.10787139972   0.000411139168917
           0.000145      0.999999995673   1.39769433367e-09    1.3538153143e-09   2.47624575283e-13   3.04410871241e-16       313.945072305       74.4868417266      0.113330793051    0.00035573318855
            0.00015      0.999999995233   1.54212346614e-09   1.49413942931e-09   2.73267171165e-13   3.35861966977e-16       314.589078129       74.1416051953      0.118790186381   0.000300327208184
           0.000155      0.999999994794   1.68655259861e-09   1.63446354432e-09   2.98909767048e-13   3.67313062713e-16       315.233083952       73.7963686639      0.124249579712   0.000244921227817
            0.00016      0.999999994354   1.83098173108e-09   1.77478765933e-09    3.2455236293e-13    3.9876415845e-16       315.877089775       73.4511321326      0.129708973043   0.000189515247451
           0.000165      0.999999993914   1.97541086355e-09   1.91511177434e-09   3.50194958812e-13   4.30215254186e-16       316.521095598       73.1058956012      0.135168366373   0.000134109267084
            0.00017      0.999999993475   2.11983999602e-09   2.05543588935e-09   3.75837554695e-13   4.61666349922e-16       317.165101422       72.7606590699      0.140627759704   7.87032867179e-05
           0.000175      0.999999993035   2.26426912849e-09   2.19576000436e-09   4.01480150577e-13   4.93117445658e-16       317.809107245       72.4154225386      0.146087153035   2.32973063513e-05
            0.00018      0.999999980614   7.27146359114e-09   7.89203563292e-09   1.39369825362e-12   1.58157928299e-15       318.991597424       71.9531665015      0.155860801259   0.000220293829401
           0.000185        0.9999999595   1.58069673686e-08    1.7619580333e-08   3.08724104205e-12   3.43698350642e-15       320.564799315       71.4060038354      0.168764772394    0.00060042773281
            0.00019      0.999999938385    2.4342471146e-08   2.73471250331e-08   4.78078383048e-12   5.29238772986e-15       322.138001206       70.8588411693       0.18166874353   0.000980561636219
           0.000195       0.99999991727   3.28779749234e-08   3.70746697332e-08   6.47432661891e-12   7.14779195329e-15       323.711203097       70.3116785032      0.194572714665    0.00136069553963
             0.0002      0.999999896156   4.14134787008e-08   4.68022144333e-08   8.16786940734e-12   9.00319617672e-15       325.284404987       69.7645158371      0.207476685801    0.00174082944304
           0.000205      0.999999875041   4.99489824782e-08   5.65297591333e-08   9.86141219577e-12   1.08586004002e-14       326.857606878       69.2173531709      0.220380656937    0.00204605196771
            0.00021      0.999999853927   5.84844862556e-08   6.62573038334e-08   1.15549549842e-11   1.27140046236e-14       328.430808769       68.6701905048      0.233284628072    0.00176755258416
           0.000215      0.999999832812   6.70199900331e-08   7.59848485335e-08   1.32484977726e-11    1.4569408847e-14        330.00401066       68.1230278387      0.246188599208    0.00148905320061
            0.00022      0.999999811697   7.55554938105e-08   8.57123932336e-08   1.49420405611e-11   1.64248130705e-14       331.577212551       67.5758651726      0.259092570343    0.00121055381706
           0.000225      0.999999790583   8.40909975879e-08   9.54399379337e-08   1.66355833495e-11   1.82802172939e-14       333.150414442       67.0287025065      0.271996541479   0.000932054433505
            0.00023      0.999999769468   9.26265013653e-08   1.05167482634e-07   1.83291261379e-11   2.01356215173e-14       334.723616333       66.4815398404      0.284900512614   0.000653555049954
           0.000235      0.999999748354   1.01162005143e-07   1.14895027334e-07   2.00226689263e-11   2.19910257408e-14       336.296818224       65.9343771743       0.29780448375   0.000375055666403
            0.00024      0.999999727239    1.0969750892e-07   1.24622572034e-07   2.17162117148e-11   2.38464299642e-14       337.870020115       65.3872145082      0.310708454885   9.65562828512e-05
