#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
                  0    0.00924070197579      0.242390428547      0.747346572047   1.12940352363e-05   0.000428031679047       1971.29826478       6.86871146232  -1.04937613222e-13    5.2358389715e-19
             0.0001    0.00923311016604      0.242390086269      0.747353432136   1.13378883215e-05   0.000428803002073       1971.64039658       6.86378138628     0.0070667974384  -4.16708281709e-08
             0.0002    0.00920875248462      0.242388931609      0.747375469695   1.14810557946e-05   0.000431300939496       1972.74137483       6.84794557752     0.0137062726621  -1.14203038262e-07
             0.0003     0.0091680115808       0.24238690393      0.747412374583    1.1725380401e-05   0.000435522919432       1974.58511689       6.82150878454      0.020354676242  -3.98586221296e-07
             0.0004     0.0091112929998      0.242383887671      0.747463841816   1.20755490782e-05   0.000441489534698       1977.15557767       6.78482464257     0.0268190915029  -1.09732459247e-06
             0.0005    0.00903897794784      0.242379708059      0.747529614826   1.25396400861e-05   0.000449250331662       1980.43911932       6.73825633246     0.0330395713624  -2.37048387021e-06
             0.0006    0.00895152622204      0.242374140565       0.74760938939   1.31286380111e-05   0.000458871850376        1984.4193417       6.68224515257      0.038960414505  -4.36787059017e-06
             0.0007     0.0088494759718       0.24236691183      0.747702812571   1.38567964436e-05   0.000470437632266       1989.07689699        6.6173058972     0.0445319510068  -7.20331435083e-06
             0.0008    0.00873343719403      0.242357700254      0.747809487174    1.4742160805e-05   0.000484048947981       1994.38956045       6.54401761111     0.0497106122223   -1.0961068319e-05
             0.0009    0.00860408300817      0.242346136312      0.747928978085   1.58072562435e-05   0.000499825874019       2000.33238325       6.46301254852      0.054459107792  -1.20999869912e-05
              0.001    0.00846213990494      0.242331802509      0.748060819506   1.70799710055e-05   0.000517908641406       2006.87788208       6.37496431763     0.0587466352273  -1.18229121075e-05
             0.0011    0.00830837754329      0.242314232829       0.74820452258   1.85946803331e-05   0.000538459245255       2013.99624842        6.2805757836      0.062548974232    -1.071206003e-05
             0.0012    0.00814359847865      0.242292911535      0.748359583161   2.03936710765e-05   0.000561663324623       2021.65556789          6.18056716     0.0658484477802  -8.71172507547e-06
             0.0013    0.00796862811985      0.242267271142      0.748525489473   2.25289457524e-05    0.00058773233063       2029.82204316       6.07566463648     0.0686337514619  -5.79758951995e-06
             0.0014    0.00778430515677      0.242236689369      0.748701729504   2.50645085232e-05   0.000616906005073       2038.46021506       5.96658982173     0.0708996633106  -1.97458861589e-06
             0.0015    0.00759144686829      0.242200435644      0.748887842144   2.80834101666e-05   0.000649479129799       2047.53536793       5.85403361318     0.0726397126102  -3.56953653878e-07
             0.0016    0.00739091054642      0.242157759318      0.749083319843   3.16846288541e-05   0.000685757866363       2057.00826567       5.73869397584     0.0738608567814  -9.43260643328e-07
             0.0017    0.00718358487451      0.242107909433      0.749287605193   3.59842725871e-05   0.000726051444068       2066.83479706       5.62127961316     0.0745968548147  -3.07220720044e-07
             0.0018    0.00697019628388      0.242049918412      0.749500351049    4.1139658767e-05   0.000770782146761        2076.9801768       5.50235010616     0.0748392073655  -2.61474708361e-06
             0.0019    0.00675153307527      0.241982768389      0.749721144532   4.73428658966e-05   0.000820392083323       2087.40348311       5.38248969774       0.07460479071  -8.80104995664e-06
              0.002     0.0065284141311      0.241905381286      0.749949537047   5.48281608107e-05   0.000875344479538       2098.06051429       5.26225751624      0.073921796734  -1.55855746372e-05
             0.0021    0.00630157391952      0.241816516335      0.750185175443   6.38943825359e-05   0.000936180360512       2108.90922661       5.14214327519      0.072813576664  -2.28672067372e-05
             0.0022    0.00607171415711      0.241714777939      0.750427746362   7.49185745556e-05    0.00100350281193       2119.90720885       5.02259034849     0.0713052367419  -3.05410167779e-05
             0.0023    0.00583950494452        0.2415985877      0.750676974543   8.83780347554e-05    0.00107798208905       2131.01163011       4.90399568622     0.0694231199337  -3.85014514146e-05
             0.0024    0.00560558513533      0.241466148931      0.750932622483   0.000104878991539      0.001160360776       2142.17922678        4.7867105395      0.067194332872  -4.66450093274e-05
             0.0025    0.00537056369385      0.241315403403      0.751194488764    0.00012519382606    0.00125145823052       2153.36625002       4.67104175512     0.0646463516879  -4.09114386109e-05
             0.0026    0.00513502208066      0.241143978925      0.751462404638    0.00015030933033    0.00135217358036        2164.5283691       4.55725345006     0.0618066527588  -3.38360971233e-05
             0.0027    0.00489951766273       0.24094912617      0.751736228408   0.000181489100442    0.00146348619567       2175.62052874       4.44556944108     0.0587021193708  -2.64559041503e-05
             0.0028     0.0046645881706       0.24072764331      0.752015836917   0.000220353809384    0.00158645207393       2186.59675906       4.33617582777     0.0553591688736  -1.88698199863e-05
             0.0029    0.00443075723522      0.240475787301      0.752301113222   0.000268983691612    0.00172219393429       2197.40993814       4.22922333794     0.0518032969797  -1.11711010421e-05
              0.003    0.00419854098674      0.240189171582      0.752591929291   0.000330047915519    0.00187188203204       2208.01151076        4.1248302788     0.0480588683595   -3.4444879838e-06
             0.0031     0.0039684795776       0.23986236793      0.752888153258   0.000407089730445    0.00203679642886       2218.34945617       4.02309507689     0.0441454808895   1.88018459675e-07
             0.0032    0.00374110052289      0.239489285779      0.753189545876    0.00050454589083    0.00221808457245        2228.3708297       3.92407826003     0.0400866394464   6.19254925731e-07
             0.0033    0.00351695171014      0.239063178326      0.753495691272   0.000627877463756    0.00241666728024       2238.02062225       3.82782708214     0.0359154171289   2.48120990862e-07
             0.0034    0.00329657240024      0.238575528647      0.753806165367    0.00078427579356    0.00263347463311       2247.24180465       3.73434322527     0.0316368123083  -3.35130576891e-06
             0.0035    0.00308057369403      0.238016815727      0.754120229928   0.000982623703193      0.002868988423       2255.97273116       3.64362638081     0.0272689181488  -1.05594783305e-05
             0.0036    0.00286960121675      0.237376732237      0.754436810184    0.00123355386406    0.00312305185851       2264.15064828       3.55565143511     0.0228313003015  -1.75301640508e-05
             0.0037    0.00266432728506      0.236643644338      0.754754497292     0.0015499899928    0.00339487825963       2271.70910986       3.47038478877     0.0183390475425  -2.42262114137e-05
             0.0038    0.00246544932647      0.235805088222      0.755071441701    0.00194708451224    0.00368277399716       2278.57926348       3.38778077676     0.0138062448243  -3.06153225634e-05
             0.0039    0.00227367228913      0.234848166538      0.755385307087     0.0024420946698    0.00398397710783       2284.69055689       3.30778357196    0.00924617271139  -3.66682882735e-05
              0.004     0.0020896825706      0.233760092801      0.755693261034    0.00305401634799    0.00429456528179       2289.97171604       3.23032893749    0.00467152787736  -4.23571654335e-05
