#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
             0.0035   3.03875081054e-05     0.0768097037198      0.752509826134       0.16956888674   0.000707573677616       1282.52240376      0.406720894311     -0.116924522599  -1.96683234062e-06
             0.0036   2.38892805368e-05     0.0692499383213      0.753023568225      0.177013333825   0.000438842194203       1192.90951757      0.389551990093     -0.098612542066   5.66564039979e-05
             0.0037   1.99965372658e-05     0.0621056234005      0.753642621513      0.183801198093   0.000265111351455       1104.79492425      0.372695757095    -0.0816571991042  -5.06159601789e-06
             0.0038   1.75298164372e-05      0.055371853702      0.754345076632      0.190000837461   0.000155109334139       1019.21479966      0.356232045301     -0.066145360131  -3.50327744386e-06
             0.0039   1.58770710492e-05     0.0490547687772      0.755120061346      0.195645864346   8.89252946184e-05       937.002882869      0.340222394579     -0.052051241057   4.58591091656e-05
              0.004   1.46662008633e-05     0.0431625328462      0.755956097302      0.200763632212   5.11282259217e-05       858.982674493      0.324749822628    -0.0393825243087   2.76391733997e-06
             0.0041   1.36821143407e-05     0.0377000819225      0.756839367801      0.205380190738   3.02455713614e-05         785.8613504      0.309912169474    -0.0281475200081  -4.13073740387e-06
             0.0042   1.28071636894e-05     0.0326446892117      0.757753344608      0.209545457199   1.83222145379e-05       717.854782692      0.295769194126    -0.0182473583805  -7.41495715324e-06
             0.0043   1.19929344796e-05     0.0279971262743      0.758684495595      0.213277192601   1.14358404833e-05       655.294324635      0.282417138631   -0.00963508783419  -6.84970378815e-06
             0.0044   1.12147362325e-05     0.0237559309548      0.759618963085      0.216593914134   7.35292185114e-06       598.391717219       0.26995201812   -0.00224453462952  -4.94143229507e-06
             0.0045   1.04609479845e-05     0.0199208066147      0.760541423102      0.219513304149    4.8519757977e-06       547.298375314      0.258475832293    0.00399024925669  -3.75940535756e-06
             0.0046   9.72729002339e-06     0.0164925038991      0.761435030025      0.222052721436   3.27101532886e-06       502.105226449      0.248089488841    0.00914074927733  -3.19638612227e-06
             0.0047   9.01332749752e-06     0.0134694926315      0.762282599417      0.224231626012   2.24420424951e-06       462.797443181      0.238875807963      0.013292946474  -3.11036778869e-06
             0.0048   8.32077926119e-06     0.0108454577161      0.763068067172      0.226072833486   1.56258613097e-06       429.226426263      0.230885433553     0.0165475260225  -3.34364752111e-06
             0.0049   7.65250214214e-06    0.00860683181503      0.763778278321      0.227603326183   1.10214498927e-06       401.094102774      0.224125888896     0.0190165646842  -3.74433057002e-06
              0.005    7.0118394867e-06    0.00673145943694      0.764404532304      0.228854120087   7.86546491299e-07       377.962449037      0.218556847392     0.0208182206934  -3.89132813256e-06
             0.0051   6.40234334603e-06    0.00518921123562      0.764943271576      0.229859004291   5.67419122895e-07       359.290527176      0.214094398904     0.0220748629222  -2.23155339665e-06
             0.0052    5.8259436997e-06    0.00394231308462      0.765396548752      0.230653770521   4.13280558963e-07       344.464914438      0.210619351901      0.022887781339  -8.06165776679e-07
             0.0053   5.28546168554e-06    0.00295856910461      0.765767445294      0.231267577141   3.04562149477e-07       332.972361335      0.208022086131       0.02333801321  -3.19715568368e-07
             0.0054   4.78350455431e-06    0.00220226359954      0.766062144116      0.231729990502   2.27415223784e-07       324.280874401      0.206175866205     0.0234990056047   -1.7780981687e-06
             0.0055    4.3203525547e-06    0.00162949156976      0.766291791973      0.232073799392    1.7160774003e-07       317.792599568      0.204927153698     0.0234434596461  -5.94809987959e-07
             0.0056   3.89502696627e-06    0.00119825720851      0.766469019375      0.232328393702   1.30281927094e-07       312.967348766       0.20412814115     0.0232308376609   -1.4815978165e-06
             0.0057   3.50407972097e-06     0.0008698571688      0.766606924109      0.232519400642   9.88759548824e-08       309.331138589      0.203643777673     0.0229289780709  -7.16235762154e-07
             0.0058   3.14645127466e-06    0.00062561030823      0.766711786683      0.232659230575   7.52711189378e-08        306.65523318      0.203408463815     0.0225465753031   -2.9438596471e-06
             0.0059   2.82307464381e-06   0.000450423002296       0.76678870282      0.232757887462   5.77073975925e-08       304.755733772      0.203365015066     0.0220908000046  -4.62866946211e-08
              0.006   2.53293297727e-06   0.000326534483845      0.766844208277       0.23282660451    4.4614924671e-08       303.424771342      0.203450533783     0.0215811082001   -7.9838710106e-07
             0.0061   2.26751110215e-06   0.000232324942882      0.766887071081      0.232878249971   3.41839731775e-08       302.419426219      0.203596840985     0.0210685390885    -3.372931089e-07
             0.0062   2.02770524109e-06   0.000164712787837      0.766918429052      0.232914767911    2.6187868463e-08        301.70384731      0.203789149497     0.0205396218583  -7.93304734922e-06
             0.0063   1.81417573535e-06   0.000118065943267      0.766940488327      0.232939585665   2.02196643836e-08       301.214180765      0.204004298455       0.01999208448  -3.30015413971e-07
             0.0064   1.62117516614e-06   8.36063645722e-05      0.766957024221      0.232957714772   1.55200008301e-08       300.854589007      0.204220796424     0.0194529356896  -3.73773002528e-07
             0.0065   1.44564989966e-06   5.84857312552e-05      0.766969285137      0.232970759193   1.18272751227e-08       300.594203902      0.204433955752     0.0189249996354  -3.10154514708e-08
             0.0066   1.28942853157e-06   4.11531004683e-05      0.766977908425      0.232979631219     9.043405403e-09        300.41583413       0.20463284205     0.0183981009912  -6.28694014023e-06
             0.0067   1.14938974093e-06   2.88980934116e-05      0.766984113607      0.232985825756   6.90456591052e-09       300.290504629      0.204814487399     0.0178791420478  -5.72217634903e-08
             0.0068   1.02483654783e-06   2.04080153939e-05       0.76698849315      0.232990064172   5.28756330983e-09       300.204208701      0.204976122336     0.0173679408406  -2.87189560971e-07
             0.0069   9.12631332075e-07   1.42603530916e-05      0.766991718543      0.232993101122   4.02315701347e-09       300.142034875      0.205118652366     0.0168766389905  -2.53449722072e-07
              0.007   8.11520112437e-07   9.84974074964e-06      0.766994076583       0.23299525664   3.03845910005e-09       300.097656368      0.205242735721     0.0164054765419  -1.30473482485e-08
             0.0071    7.2200310634e-07   6.87238038107e-06      0.766995706701      0.232996694691   2.30554080761e-09       300.067865453      0.205345816417     0.0159421035343  -3.07709096227e-06
             0.0072   6.42611376518e-07   4.82650088012e-06      0.766996853672      0.232997673916   1.75499823278e-09       300.047485519      0.205430777045     0.0154879144289  -1.38900177893e-07
             0.0073   5.71441711142e-07   3.36176679186e-06      0.766997693896      0.232998370287   1.32900256745e-09       300.032943452       0.20550030977     0.0150497842636  -1.95760172338e-07
             0.0074   5.07138712025e-07   2.30063586021e-06      0.766998318346      0.232998871792   9.95063363219e-10       300.022440889      0.205556499746     0.0146349805565  -7.17440838305e-08
             0.0075   4.50464831776e-07   1.59659657089e-06      0.766998748359      0.232999202861   7.49925829265e-10       300.015494716      0.205597374629     0.0142267053246   -6.8649533566e-07
             0.0076   4.00607187892e-07   1.12228345386e-06      0.766999049821      0.232999425832   5.69267102463e-10       300.010822519       0.20562596508     0.0138255039634  -1.49897325761e-07
             0.0077   3.55445057067e-07   7.70643164181e-07      0.766999281192      0.232999591468   4.25878655079e-10       300.007360965      0.205645527732     0.0134470478957  -6.18586336201e-08
             0.0078   3.15202236039e-07   5.29257106117e-07      0.766999448575      0.232999705865   3.17965456487e-10       300.004985198      0.205655463115     0.0130801505927  -4.02183635226e-06
             0.0079   2.79952430273e-07   3.69980297642e-07      0.766999566646      0.232999782429   2.39669520525e-10       300.003415035      0.205656530639     0.0127182365303  -8.35923080536e-08
              0.008   2.48268388042e-07   2.54322725771e-07      0.766999657556      0.232999838945   1.78690875804e-10       300.002272225       0.20565144653      0.012373087884  -6.16244101621e-08
             0.0081   2.19897381772e-07   1.73696290643e-07      0.766999726194      0.232999879369   1.32310003842e-10        300.00147264      0.205640266952     0.0120417861563  -4.27462241061e-06
             0.0082   1.95165724048e-07   1.21372574575e-07      0.766999775897      0.232999906772   9.91479948798e-11       300.000950143       0.20562320635     0.0117137726866  -6.43015587049e-08
             0.0083   1.72880926923e-07   8.30153578254e-08      0.766999815675      0.232999927677   7.31790966166e-11       300.000564691       0.20560244299     0.0114020061287  -3.47925819379e-08
             0.0084   1.52993558521e-07    5.6708097923e-08       0.76699984664      0.232999942943   5.36851642249e-11       300.000297756      0.205577631526     0.0111010112097  -2.17217298089e-06
             0.0085   1.35746492074e-07   3.97840579634e-08       0.76699987008      0.232999953705   3.99214382938e-11       300.000123437      0.205549357244     0.0108020449836  -6.32883981042e-08
             0.0086    1.1998164858e-07   2.68768271321e-08      0.766999890015      0.232999962473   2.88025255484e-11       299.999989087      0.205519105106     0.0105226686282  -4.28320914783e-09
             0.0087    1.0622780505e-07   1.86786632731e-08      0.766999905615      0.232999968855   2.09737433549e-11       299.999901827      0.205485914769     0.0102468146562  -1.04394058313e-08
             0.0088   9.41349144856e-08   1.30542403757e-08      0.766999918398       0.23299997382   1.52310023806e-11       299.999840537       0.20545123648    0.00997729744883  -3.51938671018e-08
             0.0089   8.31313409462e-08   8.91032134663e-09      0.766999929457      0.232999977941   1.07192491909e-11       299.999794369      0.205415150838    0.00972315221982   -3.9605128581e-06
              0.009   7.36737324351e-08   6.32867327524e-09      0.766999938385      0.232999981086   7.67553718905e-12       299.999764418      0.205377652894     0.0094689338805  -2.84603063432e-08
             0.0091   6.50419098317e-08   4.34948350287e-09      0.766999946312      0.232999983804   5.25831324411e-12       299.999740863      0.205339592779    0.00923005474193  -2.19805224871e-09
             0.0092   5.75704018364e-08   3.11408810934e-09      0.766999952896      0.232999985964    3.6596660584e-12       299.999725314      0.205300353742    0.00899417930346  -7.74836776496e-09
             0.0093   5.09619545941e-08   2.23152758674e-09      0.766999958601      0.232999987788   2.51495336223e-12        299.99971369      0.205260917466    0.00876533607939  -1.08406449011e-08
             0.0094   4.49850383175e-08   1.59339974041e-09       0.76699996367      0.232999989372   1.68248089313e-12       299.999704836      0.205220884065    0.00854679590679   -1.1114117572e-06
             0.0095   3.98859861504e-08   1.18514360183e-09       0.76699996792      0.232999990666   1.17064467488e-12       299.999698688      0.205180743307     0.0083284446684  -1.22447755199e-08
             0.0096   3.51937769038e-08   8.63507232075e-10      0.766999971804      0.232999991834   7.76635436747e-13       299.999693611      0.205140400891    0.00812495996753  -3.19652392672e-06
             0.0097   3.11947785878e-08   6.57077169769e-10      0.766999975079        0.2329999928   5.42632614219e-13       299.999690011      0.205099972252    0.00791954942186  -6.39338940165e-09
             0.0098   2.75161494817e-08   4.89794395237e-10       0.76699997808      0.232999993679   3.60581956178e-13       299.999686951      0.205059647706    0.00772763471985   -1.1077627572e-06
             0.0099   2.43865862883e-08   3.80772467287e-10      0.766999980617      0.232999994412   2.53794281656e-13       299.999684732      0.205019251634    0.00753523191736  -1.52045009941e-09
               0.01   2.15148452656e-08   2.90406566063e-10      0.766999982941       0.23299999508   1.70057682469e-13       299.999682813      0.204979155616    0.00735309041062   8.74248398513e-11
