#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
             0.0075   2.38310665554e-06    0.00135219012107      0.766400606313       0.23224426745   9.68787523648e-08       315.185447054      0.219637162361    0.00838418136582  -3.26045788328e-06
             0.0076   2.19361349871e-06    0.00102731312042      0.766536897514      0.232433184022   7.66701932551e-08       311.454040816      0.218010140321     0.0084262465471   -1.3052185297e-06
             0.0077   2.01594691088e-06   0.000775808430924      0.766644498937      0.232577370926   6.09553811646e-08       308.590365769      0.216704568454    0.00840694887138  -8.64287791113e-08
             0.0078   1.85049235497e-06   0.000585347313269      0.766727586299      0.232684988116   4.87425409081e-08       306.439931301      0.215667955546    0.00833757786672  -4.33320244085e-07
             0.0079   1.69656428322e-06   0.000440444814338      0.766791917447      0.232765771338   3.90877326027e-08       304.815991706      0.214833536737    0.00823403352977  -1.07878654505e-06
              0.008   1.55357470536e-06   0.000330033358795      0.766841741527      0.232826545004    3.1373942886e-08       303.586972843      0.214152656535    0.00810677550414  -1.42011560286e-06
             0.0081   1.42105528948e-06    0.00024636930265      0.766880097018      0.232872018366   2.51927388731e-08       302.661740602      0.213591259068    0.00796198316723  -1.50766309807e-06
             0.0082   1.29847965462e-06   0.000183265546145      0.766909475003      0.232905890736   2.02278928189e-08       301.968276401      0.213122082041     0.0078044348041  -1.38700943112e-06
             0.0083   1.18528389703e-06   0.000135851062981      0.766931882924      0.232931028362     1.623261136e-08       301.450428266      0.212723561852    0.00763798507173  -1.09881568438e-06
             0.0084   1.08088410209e-06   0.000100338931435      0.766948915111      0.232949625998    1.3012954621e-08       301.064918865      0.212378925901    0.00746571098955  -6.78514855285e-07
             0.0085   9.84691001504e-07   7.38157519485e-05       0.76696182257      0.232963347803    1.0415651795e-08       300.778715125      0.212075311371    0.00729001337986  -1.56619930286e-07
             0.0086   8.96458958918e-07   5.43426534215e-05      0.766971443069      0.232973295897   8.34095583087e-09       300.569896404      0.211804247236    0.00711134024019  -8.29470921409e-09
             0.0087   8.15883509434e-07   4.01701824263e-05      0.766978550606      0.232980446719   6.69359931699e-09       300.418857471      0.211557986864    0.00693042605435  -7.03953002613e-07
             0.0088   7.41923512674e-07   2.96029055138e-05      0.766983922183      0.232985720373   5.36235093619e-09       300.306863743      0.211329383064    0.00675033543181   -1.4469799727e-06
             0.0089   6.74027844792e-07   2.17193009272e-05      0.766987984414      0.232989612658   4.28500533441e-09       300.223773729      0.211114551108    0.00657189205756  -2.20862598416e-06
              0.009   6.11754601056e-07   1.58339374604e-05      0.766991059164      0.232992487833   3.41219467932e-09       300.162087151      0.210910973285    0.00639926081845  -1.72254530628e-06
             0.0091   5.54563969168e-07    1.1453304993e-05      0.766993381302      0.232994605256   2.70488379761e-09       300.116434995      0.210716426567     0.0062309879392  -6.91370033496e-07
             0.0092   5.02251766046e-07   8.26546173411e-06      0.766995098984       0.23299612903   2.13961947149e-09       300.083421236      0.210529585583    0.00606482837957   -8.5363246081e-08
             0.0093   4.55325288108e-07   6.07629872442e-06      0.766996301791      0.232997163242   1.70742471187e-09       300.060908747      0.210349917791    0.00589799677894   -9.9954474992e-07
             0.0094   4.12264008801e-07   4.42095750616e-06      0.766997224731      0.232997939432   1.35486161249e-09       300.043968189      0.210175283591    0.00573447363915  -1.98568529787e-06
             0.0095   3.72775952678e-07   3.17359934259e-06      0.766997931729      0.232998519851   1.06723918765e-09       300.031268966      0.210005711099    0.00558068651631  -8.66915808881e-07
             0.0096   3.36671711679e-07   2.26707907424e-06       0.76699845643      0.232998938212   8.37290271656e-10       300.022097251      0.209840379984    0.00542960812982  -1.53445289907e-07
             0.0097   3.04777435131e-07    1.6723648689e-06      0.766998810999      0.232999210561   6.67323708362e-10       300.016125556      0.209679890852    0.00527762400778  -1.05903718376e-06
             0.0098   2.75407443015e-07   1.21054486353e-06      0.766999091534      0.232999421469   5.26402580983e-10       300.011506879      0.209522928352    0.00513131432954  -1.33396447219e-06
             0.0099   2.48315326818e-07   8.58580676781e-07      0.766999310537      0.232999581729   4.10201879847e-10        300.00800468      0.209369444701    0.00499267497619  -1.60052787804e-07
               0.01   2.24456387593e-07   6.31706087502e-07      0.766999458158      0.232999684991   3.25261457016e-10       300.005764886      0.209220128624    0.00485317051502  -7.14755646476e-07
