#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
              0.073   0.000500840907473      0.233600125712      0.758154077544    0.00448160915728    0.00249347432819       2209.38514198       5.08438619545  -7.76776778483e-14   3.73572084397e-19
              0.074   0.000439752239017      0.232267155381      0.758593173958      0.005366329487    0.00255486124339       2208.93166961       5.04426085004  -7.70643753086e-14   3.82834620294e-19
              0.075   0.000388297933737      0.230854102909       0.75902918432    0.00633685211597    0.00260485374308       2207.62650555       5.00604698012  -7.64807651415e-14   3.67816159722e-19
              0.076    0.00034479040636      0.229371572108      0.759459760357    0.00738587091976    0.00264424217094       2205.54896794       4.96965516367  -7.59246976938e-14   3.68319867765e-19
              0.077   0.000307830532608      0.227829901253      0.759882836344     0.0085057350527    0.00267383737827       2202.77601156        4.9350058981  -7.53954372278e-14   3.62596460811e-19
              0.078    0.00027624354807      0.226239117844      0.760296691785    0.00968853351958    0.00269443537586       2199.38326144       4.90201990071  -7.48913594316e-14   3.62615463344e-19
              0.079   0.000249083938906      0.224608397065      0.760699883526     0.0109268023565     0.0027067247431       2195.43957152       4.87062922456  -7.44118693953e-14    3.6203837135e-19
               0.08   0.000225539775052      0.222946510177      0.761091398144     0.0122128854146    0.00271140703305       2191.01433731       4.84075196652   -7.3955464235e-14   3.55671212349e-19
              0.081   0.000204960997271      0.221261187676      0.761470548865     0.0135397368548    0.00270911570461        2186.1702986       4.81230801281  -7.35208794588e-14   3.55052879535e-19
              0.082   0.000186851509195      0.219558998883       0.76183678114     0.0149013057377    0.00270036535278       2180.95979204       4.78523375691  -7.31072599697e-14     3.528040689e-19
              0.083   0.000170813955687      0.217845729489      0.762189706367     0.0162920899013     0.0026856337883        2175.4293358       4.75946991171  -7.27136413341e-14   3.52584302151e-19
              0.084   0.000156516997655      0.216126453006      0.762529195227     0.0177069442754    0.00266541524437        2169.6219143        4.7349507333  -7.23390918913e-14   3.47897533146e-19
              0.085   0.000143687167117      0.214405459776      0.762855357008     0.0191411818271    0.00264022015562       2163.57642687       4.71160575481   -7.1982429223e-14   3.46672620794e-19
              0.086   0.000132118319503      0.212686312783      0.763168292059     0.0205908492594    0.00261049662556       2157.32436852       4.68937906719  -7.16428648706e-14   3.44872918375e-19
              0.087   0.000121644950903      0.210972060741       0.76346814993     0.0220524323128    0.00257667539843       2150.89284307       4.66822029571  -7.13196206193e-14   3.42994556129e-19
              0.088   0.000112133446322      0.209265305385      0.763755119708     0.0235228029873    0.00253917409774       2144.30520243       4.64808407286  -7.10119915994e-14   3.41427603742e-19
              0.089   0.000103459514531      0.207568116748      0.764029647632     0.0249990381248    0.00249845761187       2137.58424582       4.62891096054  -7.07190725335e-14     3.401063274e-19
               0.09   9.55315071804e-05      0.205882351921      0.764292039097     0.0264786136642    0.00245492179982       2130.74805036       4.61065761087  -7.04402052144e-14    3.3876517399e-19
              0.091   8.82692795999e-05      0.204209492791      0.764542688389     0.0279592879469    0.00240895351211       2123.81269138       4.59327940197   -7.0174700335e-14   3.37488320999e-19
              0.092    8.1603468446e-05      0.202550825576      0.764782003478     0.0294389940351    0.00236093442316       2116.79323136       4.57673097181  -6.99218897328e-14    3.3627243548e-19
              0.093   7.54836703267e-05      0.200907655671      0.765010224407     0.0309158677789    0.00231118357829       2109.70139182       4.56098374142  -6.96813100636e-14   3.35115417611e-19
              0.094   6.98562479881e-05      0.199280792724      0.765227814597      0.032388300982    0.00226003450542       2102.54868577       4.54599666102  -6.94523292606e-14   3.34014251286e-19
              0.095   6.46626826343e-05      0.197670383434      0.765435512764      0.033855076073    0.00220781897204       2095.34675871       4.53170974235  -6.92340748648e-14   3.32964528904e-19
              0.096   5.98913543163e-05      0.196078184241      0.765633065276     0.0353144524478     0.0021547551932       2088.10184954        4.5181335185    -6.902673671e-14   3.27957847611e-19
              0.097    5.5479310199e-05      0.194503422123      0.765821553262     0.0367658213895    0.00210114763794       2080.82493939       4.50518569951  -6.88288566538e-14   3.29941536554e-19
              0.098   5.14131094515e-05      0.192947362515      0.766000913821     0.0382077584289    0.00204720018827       2073.52195899       4.49286400805  -6.86406146637e-14   3.30110362958e-19
